interval_start_utc,,net_load,renewables,renewables_to_load_ratio,load.load,load_forecast.load_forecast,fuel_mix.coal_and_lignite,fuel_mix.hydro,fuel_mix.nuclear,fuel_mix.power_storage,fuel_mix.solar,fuel_mix.wind,fuel_mix.natural_gas,fuel_mix.other,battery_discharge_to_load_ratio
2024-05-05 22:00:00,,35348.575,18443.55,0.343427083482668,53702.1666666667,53540.3840281169,5238.39166666667,89.9583333333333,3715.25833333333,81.55,8429.18333333333,9924.40833333333,26119.8,0,0.001521721102099
2024-05-05 23:00:00,,34296.875,19407.525,0.362205045923259,53581.5,53523.1142145793,5028.25,122.9,3715.225,214.65,6448.225,12836.4,24993.9083333333,0,0.00400407508243
2024-05-06 00:00:00,,35383.625,17661.05,0.333565384328066,52934.5,53162.3799387614,5120.74166666667,110.175,3716.075,450.2,2483.73333333333,15067.1416666667,25711.775,0,0.008502956633257
2024-05-06 01:00:00,,36015.8666666667,17167.3666666667,0.32340353284078,53073.25,53025.5584081014,5364.31666666667,109.983333333333,3715.61666666667,546.5,75.9166666666667,16981.4666666667,26062.8833333333,0,0.010312236100791
2024-05-06 02:00:00,,32218.0333333333,20488.3333333333,0.389684896160672,52597.25,52509.7350463867,4390,109.116666666667,3715.65833333333,269.691666666667,0.366666666666667,20378.85,23529.05,0,0.005126388653874
2024-05-06 03:00:00,,27619.8583333333,22934.45,0.454920383351648,50444.5,50857.1205240885,3877.30833333333,109.808333333333,3716.15833333333,103.1,0.633333333333333,22824.0083333333,19748.9583333333,0,0.002039771661809
2024-05-06 04:00:00,,23860.7416666667,23665.4083333333,0.499226508603951,47416.8333333333,48216.3149223328,3764.28333333333,109.316666666667,3716.225,149.675,0.583333333333333,23555.5083333333,16058.5416666667,0,0.003148312881983
2024-05-06 05:00:00,,22212.9,22732.9833333333,0.506952030599553,44836.5833333333,45374.2160364787,3692.41666666667,109.3,3717.01666666667,89.5416666666667,0.433333333333333,22623.25,14548.1083333333,0,0.001977463278889
2024-05-06 06:00:00,,21279.425,22039.8666666667,0.510122863876877,43209.6666666667,43356.1579615275,3643.21666666667,109.625,3716.01666666667,22.8333333333333,0.591666666666667,21929.65,13702.1416666667,0,0.000529237546789
2024-05-06 07:00:00,,20337.95,22073.075,0.522027509183506,42283.1666666667,42338.0390586853,3557.625,127.858333333333,3716.59166666667,24.375,0.525,21944.6916666667,12815.4,0,0.000577232444568
2024-05-06 08:00:00,,20533.4083333333,21509.5083333333,0.51293783460916,41933.8333333333,42027.395459493,3352.45,109.083333333333,3716.49166666667,37.2583333333333,0.516666666666667,21399.9083333333,13224.15,0,0.000888981570861
2024-05-06 09:00:00,,21092.9583333333,21467.8583333333,0.505739489555159,42451,42418.6719144185,3441.21666666667,109.816666666667,3716.90833333333,31.6833333333333,0.641666666666667,21357.4,13696.825,0,0.000748525427928
2024-05-06 10:00:00,,22679.8083333333,21789.525,0.491290575700303,44359.3333333333,44015.8067652384,3696.71666666667,110,3716.375,77.5,0.6,21678.925,14886.9916666667,0,0.001759705377427
2024-05-06 11:00:00,,25252.05,22035.425,0.467183088865668,47177.25,46667.677019755,3975.69166666667,110.225,3715.39166666667,232.808333333333,18.6083333333333,21906.5916666667,17135.375,0,0.004925485373535
2024-05-06 12:00:00,,26520.275,22023.875,0.454696161170659,48434.3333333333,48536.7230707804,4126.13333333333,109.816666666667,3716.4,383.925,1203.78333333333,20710.275,18054.9916666667,0,0.007932498164262
2024-05-06 13:00:00,,25179.5,24670.325,0.496086598356151,49721.4166666667,49638.664516449,4400.975,128.408333333333,3716.76666666667,99.7666666666667,5210.25,19331.6666666667,16634.0583333333,0,0.002003380715666
2024-05-06 14:00:00,,24665.5083333333,27101.2333333333,0.524468111074258,51667.9166666667,51230.4808731079,4616.41666666667,98.825,3715.61666666667,35.8416666666667,7201.25833333333,19801.15,16128.1416666667,0,0.000689523966321
2024-05-06 15:00:00,,25105.2833333333,28538.825,0.532740948068443,53566.3333333333,53432.980913798,4541.45833333333,77.775,3715.5,120.066666666667,8043.79166666667,20417.2583333333,16491.8416666667,0,0.002240758536511
2024-05-06 16:00:00,,26038.0166666667,29601.2416666667,0.532744895568251,55564.4166666667,55387.3823420207,4332.79166666667,74.8416666666667,3714.05833333333,130.183333333333,9241.99166666667,20284.4083333333,17621.675,0,0.002343861800634
2024-05-06 17:00:00,,27295.4666666667,30050.9166666667,0.524632628478752,57283.3333333333,57515.9326019287,4541.53333333333,63.05,3714.29166666667,145.9,10164.95,19822.9166666667,18930.75,0,0.002542756404591
2024-05-06 18:00:00,,28141.5333333333,31180.4083333333,0.52613568012834,59262.5,59137.3468602498,4667.55,59.4416666666667,3714.4,180.791666666667,11173.5083333333,19947.4583333333,19593.925,0,0.003045765824494
2024-05-06 19:00:00,,29383.3416666667,31639.3916666667,0.518994107187261,60964.8333333333,60707.9115117391,5174.13333333333,57.9,3712.85833333333,127.883333333333,11548.025,20033.4666666667,20408.8833333333,0,0.002099621891807
2024-05-06 20:00:00,,30470.1,31502.5166666667,0.509062360193187,61885.25,62108.9949061076,5206.5,87.3666666666667,3712.96666666667,216.3,11449.125,19966.025,21331.6583333333,0,0.003510793045859
2024-05-06 21:00:00,,32061.71,30851.1,0.491556266919252,62848.2,62499.1581700643,5167.66666666667,106.016666666667,3712.20833333333,182.608333333333,10532.5083333333,20212.575,23055.45,0,0.003075947393079
2024-05-06 22:00:00,,33583.1833333333,29156.8333333333,0.465514031254269,62634.1666666667,62949.9535929362,5240.75,105.85,3711.73333333333,239.116666666667,8950.30833333333,20100.675,24275.2333333333,0,0.003823133919513
