interval_start_utc,interval_end_utc,net_load,renewables,renewables_to_load_ratio,primary_power_source,load.load,load_forecast.publish_time_utc,load_forecast.load_forecast,fuel_mix.coal_and_lignite,fuel_mix.hydro,fuel_mix.nuclear,fuel_mix.power_storage,fuel_mix.solar,fuel_mix.wind,fuel_mix.natural_gas,fuel_mix.other,battery_discharge_to_load_ratio
2024-05-01 22:40:00+00:00,2024-05-01 22:45:00+00:00,30137.999999999996,28655.3,0.48828170262072723,wind,58686,2024-05-02 04:30:00+00:00,59744.179382324226,4234.5,107.3,3711.0,121.7,4881.2,23666.8,22012.1,0.0,0.0020737484238148793
2024-05-01 22:45:00+00:00,2024-05-01 22:50:00+00:00,30178.0,28620.399999999998,0.48765377406713234,wind,58690,2024-05-02 04:30:00+00:00,59657.987823486335,4265.0,108.4,3708.8,107.1,4638.9,23873.1,22021.4,0.0,0.001824842392230363
2024-05-01 22:50:00+00:00,2024-05-01 22:55:00+00:00,30722.2,28209.2,0.47976461784414437,wind,58798,2024-05-02 04:30:00+00:00,59571.796264648445,4321.6,133.4,3709.4,387.5,4357.8,23718.0,22172.0,0.0,0.006590360216333889
2024-05-01 22:55:00+00:00,2024-05-01 23:00:00+00:00,30864.2,27865.699999999997,0.47571060313775027,wind,58577,2024-05-02 04:30:00+00:00,59485.604705810554,4382.3,152.9,3709.7,272.8,3934.7,23778.1,22346.5,0.0,0.004657117981460301
2024-05-01 23:00:00+00:00,2024-05-01 23:05:00+00:00,30794.5,27703.9,0.47482089603400407,wind,58346,2024-05-02 04:30:00+00:00,59399.41314697266,4422.6,152.4,3709.5,53.0,3840.5,23711.0,22386.3,0.0,0.0009083741816062798
2024-05-01 23:05:00+00:00,2024-05-01 23:10:00+00:00,30941.499999999996,27562.3,0.47235351579236,wind,58351,2024-05-02 04:30:00+00:00,59313.22158813477,4486.3,152.8,3709.7,45.6,3478.7,23930.8,22493.7,0.0,0.0007814776096382238
2024-05-01 23:10:00+00:00,2024-05-01 23:15:00+00:00,31372.1,27031.2,0.4640549356223176,wind,58250,2024-05-02 04:30:00+00:00,59227.03002929688,4537.0,153.3,3709.1,180.5,3341.1,23536.8,22727.9,0.0,0.0030987124463519315
2024-05-01 23:15:00+00:00,2024-05-01 23:20:00+00:00,31293.200000000004,27131.3,0.46559754255903346,wind,58272,2024-05-02 04:30:00+00:00,59140.83847045899,4587.9,152.5,3712.2,45.9,3256.6,23722.2,22748.0,0.0,0.0007876853377265238
2024-05-01 23:20:00+00:00,2024-05-01 23:25:00+00:00,31354.2,27046.8,0.46433868974042025,wind,58248,2024-05-02 04:30:00+00:00,59054.6469116211,4687.4,153.0,3710.7,70.4,2994.8,23899.0,22670.6,0.0,0.0012086251888476858
2024-05-01 23:25:00+00:00,2024-05-01 23:30:00+00:00,31411.300000000003,26910.1,0.46261926455672264,wind,58169,2024-05-02 04:30:00+00:00,58968.45535278321,4820.0,152.4,3711.5,61.7,2880.1,23877.6,22610.9,0.0,0.0010607024360054325
2024-05-01 23:30:00+00:00,2024-05-01 23:35:00+00:00,31365.1,27000.2,0.46381736038341953,wind,58213,2024-05-02 04:30:00+00:00,58882.26379394532,4838.7,152.3,3710.0,32.9,2721.5,24126.4,22561.9,0.0,0.0005651658564238229
2024-05-01 23:35:00+00:00,2024-05-01 23:40:00+00:00,31213.0,27160.7,0.4665103656756153,wind,58221,2024-05-02 04:30:00+00:00,58716.810536702484,4927.3,152.7,3710.0,14.4,2604.5,24403.5,22349.6,0.0,0.00024733343638893185
2024-05-01 23:40:00+00:00,2024-05-01 23:45:00+00:00,31679.3,26433.5,0.45607239600407184,wind,57959,2024-05-02 04:30:00+00:00,58551.35727945964,5063.7,153.8,3709.4,117.6,2506.7,23773.0,22572.5,0.0,0.0020290205145016304
2024-05-01 23:45:00+00:00,2024-05-01 23:50:00+00:00,31724.3,26366.600000000002,0.4550751652600149,wind,57939,2024-05-02 04:30:00+00:00,58385.904022216804,5170.6,151.9,3709.3,15.7,2328.3,23886.4,22603.5,0.0,0.0002709746457481144
2024-05-01 23:50:00+00:00,2024-05-01 23:55:00+00:00,31554.5,26555.0,0.4581845161067688,wind,57957,2024-05-02 04:30:00+00:00,58220.45076497397,5267.0,152.5,3708.3,14.8,2094.0,24308.5,22347.9,0.0,0.00025536173369912176
2024-05-01 23:55:00+00:00,2024-05-02 00:00:00+00:00,31670.2,25987.3,0.4517016616839324,wind,57532,2024-05-02 04:30:00+00:00,58054.997507731125,5330.7,125.5,3708.8,39.4,1706.3,24155.5,22330.2,0.0,0.0006848362650351109
2024-05-02 00:00:00+00:00,2024-05-02 00:05:00+00:00,31612.4,25847.9,0.45081449700013954,wind,57336,2024-05-02 04:30:00+00:00,57889.54425048829,5322.7,124.3,3709.3,62.0,1635.1,24088.5,22177.2,0.0,0.0010813450537184317
2024-05-02 00:05:00+00:00,2024-05-02 00:10:00+00:00,31385.200000000004,26009.2,0.45415051510389387,wind,57270,2024-05-02 04:30:00+00:00,57724.09099324545,5289.4,124.4,3710.3,58.9,1566.1,24318.7,21976.5,0.0,0.0010284616727780688
2024-05-02 00:10:00+00:00,2024-05-02 00:15:00+00:00,31625.499999999996,25601.2,0.4483415642184162,wind,57102,2024-05-02 04:30:00+00:00,57558.63773600261,5309.2,124.7,3709.8,53.0,1439.2,24037.3,22202.9,0.0,0.0009281636370004553
2024-05-02 00:15:00+00:00,2024-05-02 00:20:00+00:00,31815.6,25305.6,0.44398905186328863,wind,56996,2024-05-02 04:30:00+00:00,57393.18447875977,5350.8,125.2,3709.2,166.9,1225.9,23954.5,22245.6,0.0,0.0029282756684679626
2024-05-02 00:20:00+00:00,2024-05-02 00:25:00+00:00,32015.399999999998,24932.9,0.438774109531184,wind,56824,2024-05-02 04:30:00+00:00,57227.73122151694,5303.2,124.3,3709.5,66.2,1105.2,23703.4,22581.2,0.0,0.001165000703927918
2024-05-02 00:25:00+00:00,2024-05-02 00:30:00+00:00,32032.8,24790.300000000003,0.4372341176055593,wind,56698,2024-05-02 04:30:00+00:00,57062.27796427409,5262.1,125.1,3710.1,84.1,1119.8,23545.4,22633.0,0.0,0.0014832974708102577
2024-05-02 00:30:00+00:00,2024-05-02 00:35:00+00:00,32156.2,24770.1,0.436085632295206,wind,56801,2024-05-02 04:30:00+00:00,56896.82470703126,5240.9,125.3,3710.0,196.8,1177.8,23467.0,22668.3,0.0,0.003464727733666661
2024-05-02 00:35:00+00:00,2024-05-02 00:40:00+00:00,32274.6,24780.5,0.43528016862813984,wind,56930,2024-05-02 04:30:00+00:00,56830.09771728516,5193.8,125.1,3709.4,132.6,1204.6,23450.8,22904.7,0.0,0.00232917618127525
2024-05-02 00:40:00+00:00,2024-05-02 00:45:00+00:00,32749.3,24322.4,0.42712090613750114,wind,56945,2024-05-02 04:30:00+00:00,56763.37072753907,5172.2,126.7,3709.8,571.3,1035.2,23160.5,22942.3,0.0,0.010032487487926947
2024-05-02 00:45:00+00:00,2024-05-02 00:50:00+00:00,32920.9,23972.5,0.42229640460126483,natural_gas,56767,2024-05-02 04:30:00+00:00,56696.643737792976,5148.0,126.4,3709.2,619.3,804.9,23041.2,23099.5,0.0,0.010909507284161572
2024-05-02 00:50:00+00:00,2024-05-02 00:55:00+00:00,33502.7,23359.899999999998,0.4117297659334461,natural_gas,56736,2024-05-02 04:30:00+00:00,56629.91674804688,5213.1,126.6,3710.3,657.2,573.0,22660.3,23530.0,0.0,0.011583474337281444
2024-05-02 00:55:00+00:00,2024-05-02 01:00:00+00:00,34233.8,22536.7,0.3977251870676267,natural_gas,56664,2024-05-02 04:30:00+00:00,56563.18975830079,5387.5,106.5,3710.9,691.3,436.7,21993.5,24119.1,0.0,0.012199985881688549
2024-05-02 01:00:00+00:00,2024-05-02 01:05:00+00:00,34852.2,21900.4,0.3866118241036595,natural_gas,56647,2024-05-02 04:30:00+00:00,56496.462768554695,5509.7,105.6,3712.3,719.7,330.8,21464.0,24601.6,0.0,0.012704997616819955
2024-05-02 01:05:00+00:00,2024-05-02 01:10:00+00:00,35165.4,21746.0,0.3828116748230821,natural_gas,56806,2024-05-02 04:30:00+00:00,56429.7357788086,5617.8,105.4,3709.6,562.2,243.6,21397.0,24972.5,0.0,0.009896841882899694
2024-05-02 01:10:00+00:00,2024-05-02 01:15:00+00:00,35364.399999999994,21541.899999999998,0.37925212584285484,natural_gas,56801,2024-05-02 04:30:00+00:00,56363.00878906251,5717.7,105.3,3708.8,507.5,172.8,21263.8,25141.6,0.0,0.008934701853840602
2024-05-02 01:15:00+00:00,2024-05-02 01:20:00+00:00,35356.9,21736.3,0.38141889520600825,natural_gas,56988,2024-05-02 04:30:00+00:00,56296.28179931641,5818.6,105.2,3710.3,230.5,108.4,21522.7,25286.1,0.0,0.004044711167263283
2024-05-02 01:20:00+00:00,2024-05-02 01:25:00+00:00,35295.799999999996,21808.399999999998,0.3826102212319514,natural_gas,56999,2024-05-02 04:30:00+00:00,56229.55480957032,5816.5,105.2,3709.4,163.5,61.9,21641.3,25304.1,0.0,0.002868471376690819
2024-05-02 01:25:00+00:00,2024-05-02 01:30:00+00:00,35161.1,21575.300000000003,0.38098038176970217,natural_gas,56631,2024-05-02 04:30:00+00:00,56162.827819824226,5791.1,105.4,3708.8,156.6,31.5,21438.4,25196.2,0.0,0.0027652699051756106
2024-05-02 01:30:00+00:00,2024-05-02 01:35:00+00:00,35093.700000000004,21455.3,0.3801233102421912,natural_gas,56443,2024-05-02 04:30:00+00:00,56096.10083007813,5672.4,106.0,3711.1,161.4,15.2,21334.1,25236.9,0.0,0.0028595219956416206
2024-05-02 01:35:00+00:00,2024-05-02 01:40:00+00:00,35155.8,21424.8,0.37936786188579014,natural_gas,56475,2024-05-02 04:30:00+00:00,56066.069437662765,5670.6,105.6,3710.7,196.6,1.7,21317.5,25262.7,0.0,0.003481186365648517
2024-05-02 01:40:00+00:00,2024-05-02 01:45:00+00:00,35263.6,21263.699999999997,0.37686895182730135,natural_gas,56422,2024-05-02 04:30:00+00:00,56036.038045247406,5824.3,105.3,3708.7,188.0,0.3,21158.1,25241.7,0.0,0.003332033603913367
2024-05-02 01:45:00+00:00,2024-05-02 01:50:00+00:00,35201.5,21137.8,0.37589003094213463,natural_gas,56234,2024-05-02 04:30:00+00:00,56006.00665283204,5927.9,105.3,3710.8,67.4,0.3,21032.2,25193.1,0.0,0.0011985631468506598
2024-05-02 01:50:00+00:00,2024-05-02 01:55:00+00:00,35080.9,21234.5,0.3777708592777086,natural_gas,56210,2024-05-02 04:30:00+00:00,55975.97526041667,5888.1,105.4,3708.9,58.9,0.2,21128.9,25118.8,0.0,0.0010478562533357053
2024-05-02 01:55:00+00:00,2024-05-02 02:00:00+00:00,34870.2,21246.4,0.3791088985243474,natural_gas,56043,2024-05-02 04:30:00+00:00,55945.94386800131,5761.3,73.6,3708.3,70.9,0.3,21172.5,25070.5,0.0,0.0012651000124904092
2024-05-02 02:00:00+00:00,2024-05-02 02:05:00+00:00,34640.399999999994,21396.0,0.3822352436758611,natural_gas,55976,2024-05-02 04:30:00+00:00,55915.912475585945,5630.7,60.4,3709.8,258.8,0.3,21335.3,24802.1,0.0,0.004623410032871231
2024-05-02 02:05:00+00:00,2024-05-02 02:10:00+00:00,34533.0,21224.3,0.3810740448147084,natural_gas,55696,2024-05-02 04:30:00+00:00,55885.88108317058,5461.9,61.3,3712.4,374.5,0.2,21162.8,24758.6,0.0,0.006724001723642631
2024-05-02 02:10:00+00:00,2024-05-02 02:15:00+00:00,34547.700000000004,21137.199999999997,0.38000143822810295,natural_gas,55624,2024-05-02 04:30:00+00:00,55855.84969075522,5503.1,60.9,3709.6,312.6,0.2,21076.1,24780.5,0.0,0.005619876312383145
2024-05-02 02:15:00+00:00,2024-05-02 02:20:00+00:00,34537.1,20909.5,0.37752320080886864,natural_gas,55386,2024-05-02 04:30:00+00:00,55825.81829833985,5526.7,60.6,3711.2,340.0,0.3,20848.6,24749.2,0.0,0.006138735420503376
2024-05-02 02:20:00+00:00,2024-05-02 02:25:00+00:00,34643.5,20602.0,0.37332608498686237,natural_gas,55185,2024-05-02 04:30:00+00:00,55795.786905924484,5633.2,60.5,3712.4,226.8,0.3,20541.2,24849.8,0.0,0.004109812449035064
2024-05-02 02:25:00+00:00,2024-05-02 02:30:00+00:00,35060.2,20030.2,0.3639935306838213,natural_gas,55029,2024-05-02 04:30:00+00:00,55765.755513509124,5855.0,61.4,3712.8,368.2,0.5,19968.3,24890.6,0.0,0.006691017463519235
2024-05-02 02:30:00+00:00,2024-05-02 02:35:00+00:00,35246.1,19735.9,0.3593507037380966,natural_gas,54921,2024-05-02 04:30:00+00:00,55735.72412109376,5937.6,61.0,3711.7,379.1,0.4,19674.5,24990.5,0.0,0.006902641976657381
2024-05-02 02:35:00+00:00,2024-05-02 02:40:00+00:00,35281.9,19636.5,0.35795143825877723,natural_gas,54858,2024-05-02 04:30:00+00:00,55524.749766031906,5982.2,60.4,3714.1,359.6,0.4,19575.7,25010.1,0.0,0.006555105909803493
2024-05-02 02:40:00+00:00,2024-05-02 02:45:00+00:00,35554.899999999994,19084.3,0.3496701967825864,natural_gas,54578,2024-05-02 04:30:00+00:00,55313.77541097006,6088.0,61.2,3715.9,397.1,0.3,19022.8,25128.9,0.0,0.007275825424163582
2024-05-02 02:45:00+00:00,2024-05-02 02:50:00+00:00,35650.4,18864.7,0.34643368714878614,natural_gas,54454,2024-05-02 04:30:00+00:00,55102.80105590821,6149.1,61.1,3714.1,476.7,0.4,18803.2,25099.5,0.0,0.00875417783817534
2024-05-02 02:50:00+00:00,2024-05-02 02:55:00+00:00,35569.399999999994,18662.1,0.34450351664174556,natural_gas,54171,2024-05-02 04:30:00+00:00,54891.82670084636,6175.7,60.5,3715.9,385.2,0.3,18601.3,25065.2,0.0,0.007110815750124605
2024-05-02 02:55:00+00:00,2024-05-02 03:00:00+00:00,35484.0,18580.5,0.3440578475668469,natural_gas,54004,2024-05-02 04:30:00+00:00,54680.85234578451,6155.3,60.5,3715.6,203.1,0.4,18519.6,25192.8,0.0,0.0037608325309236353
2024-05-02 03:00:00+00:00,2024-05-02 03:05:00+00:00,35468.299999999996,18348.9,0.34133678101049186,natural_gas,53756,2024-05-02 04:30:00+00:00,54469.877990722656,6202.0,61.2,3716.7,224.8,0.3,18287.4,25098.7,0.0,0.004181858769253665
2024-05-02 03:05:00+00:00,2024-05-02 03:10:00+00:00,35389.0,18001.6,0.33755109694355895,natural_gas,53330,2024-05-02 04:30:00+00:00,54258.90363566081,6217.1,60.6,3717.1,263.6,0.5,17940.5,24936.6,0.0,0.004942808925557848
2024-05-02 03:10:00+00:00,2024-05-02 03:15:00+00:00,35086.5,18006.5,0.33954027756826066,natural_gas,53032,2024-05-02 04:30:00+00:00,54047.92928059896,6228.5,61.0,3715.4,183.5,0.4,17945.1,24741.7,0.0,0.0034601749886860765
2024-05-02 03:15:00+00:00,2024-05-02 03:20:00+00:00,34943.1,17933.3,0.33954937044400263,natural_gas,52815,2024-05-02 04:30:00+00:00,53836.95492553711,6277.0,61.4,3717.8,297.5,0.4,17871.5,24458.2,0.0,0.005632869449966865
2024-05-02 03:20:00+00:00,2024-05-02 03:25:00+00:00,34859.4,17689.100000000002,0.33701226947111723,natural_gas,52488,2024-05-02 04:30:00+00:00,53625.980570475265,6286.8,60.5,3714.5,210.8,0.4,17628.2,24404.6,0.0,0.004016156073769242
2024-05-02 03:25:00+00:00,2024-05-02 03:30:00+00:00,34440.6,17780.0,0.34087423312883436,natural_gas,52160,2024-05-02 04:30:00+00:00,53415.006215413414,6237.3,60.6,3716.4,153.9,0.6,17718.8,24117.4,0.0,0.002950536809815951
2024-05-02 03:30:00+00:00,2024-05-02 03:35:00+00:00,34068.0,18083.0,0.3471491649068919,natural_gas,52090,2024-05-02 04:30:00+00:00,53204.03186035156,6205.1,61.0,3716.3,8.1,0.5,18021.5,23915.0,0.0,0.00015550009598771356
2024-05-02 03:35:00+00:00,2024-05-02 03:40:00+00:00,33876.1,18016.2,0.3475950685882966,natural_gas,51831,2024-05-02 04:30:00+00:00,52929.0547281901,5989.9,61.3,3716.3,48.7,0.4,17954.5,23902.4,0.0,0.0009395921359803979
2024-05-02 03:40:00+00:00,2024-05-02 03:45:00+00:00,33580.799999999996,18043.7,0.3499282445116748,natural_gas,51564,2024-05-02 04:30:00+00:00,52654.07759602865,5851.6,60.5,3716.7,8.2,0.4,17982.8,23797.2,0.0,0.00015902567682879527
2024-05-02 03:45:00+00:00,2024-05-02 03:50:00+00:00,33315.6,18083.0,0.3522342124741907,natural_gas,51338,2024-05-02 04:30:00+00:00,52379.10046386719,5661.7,60.6,3716.2,3.0,0.5,18021.9,23723.5,0.0,5.843624605555339e-05
2024-05-02 03:50:00+00:00,2024-05-02 03:55:00+00:00,32972.1,17938.7,0.35277679449360866,natural_gas,50850,2024-05-02 04:30:00+00:00,52104.12333170573,5498.7,60.8,3718.8,16.4,0.5,17877.4,23513.8,0.0,0.00032251720747295963
2024-05-02 03:55:00+00:00,2024-05-02 04:00:00+00:00,32824.4,17834.899999999998,0.3524823115538163,natural_gas,50598,2024-05-02 04:30:00+00:00,51829.14619954427,5360.9,61.3,3717.4,75.5,0.5,17773.1,23459.2,0.0,0.00149215384007273
2024-05-02 04:00:00+00:00,2024-05-02 04:05:00+00:00,32726.1,17746.5,0.35202927874315637,natural_gas,50412,2024-05-02 04:30:00+00:00,51554.16906738281,5246.6,60.6,3716.4,105.4,0.4,17685.5,23454.8,0.0,0.002090772038403555
2024-05-02 04:05:00+00:00,2024-05-02 04:10:00+00:00,32273.6,17808.0,0.3560104756002479,natural_gas,50021,2024-05-02 04:30:00+00:00,51279.19193522135,5066.3,60.6,3716.9,99.0,0.4,17747.0,23175.7,0.0,0.0019791687491253675
2024-05-02 04:10:00+00:00,2024-05-02 04:15:00+00:00,31767.199999999997,18190.4,0.36455899152253646,natural_gas,49897,2024-05-02 04:30:00+00:00,51004.2148030599,4895.8,60.6,3718.2,53.0,0.4,18129.4,22879.8,0.0,0.001062188107501453
2024-05-02 04:15:00+00:00,2024-05-02 04:20:00+00:00,31373.3,18503.6,0.37143889513409345,natural_gas,49816,2024-05-02 04:30:00+00:00,50729.23767089844,4771.6,60.9,3716.7,48.8,0.4,18442.3,22604.0,0.0,0.0009796049462020234
2024-05-02 04:20:00+00:00,2024-05-02 04:25:00+00:00,30856.6,18672.3,0.3774621977844263,natural_gas,49468,2024-05-02 04:30:00+00:00,50454.26053873698,4660.2,60.9,3718.3,53.3,0.4,18611.0,22220.3,0.0,0.0010774642192932803
2024-05-02 04:25:00+00:00,2024-05-02 04:30:00+00:00,30560.300000000003,18593.199999999997,0.37874195388250625,natural_gas,49092,2024-05-02 04:30:00+00:00,50179.28340657552,4520.9,61.5,3717.6,47.3,1.1,18530.6,22059.8,0.0,0.0009634971074716857
2024-05-02 04:30:00+00:00,2024-05-02 04:35:00+00:00,30300.3,18662.300000000003,0.38162651834280814,natural_gas,48902,2024-05-02 04:30:00+00:00,49904.30627441406,4426.7,60.6,3717.9,36.2,0.3,18601.4,21893.0,0.0,0.0007402560222485789
2024-05-02 04:35:00+00:00,2024-05-02 04:40:00+00:00,30032.4,18738.399999999998,0.3846930815027715,natural_gas,48710,2024-05-02 04:30:00+00:00,49633.86905924479,4365.2,60.8,3717.0,7.5,0.5,18677.1,21741.4,0.0,0.00015397249024840895
2024-05-02 04:40:00+00:00,2024-05-02 04:45:00+00:00,29693.399999999998,18800.4,0.38817335287923527,natural_gas,48433,2024-05-02 04:30:00+00:00,49363.43184407552,4259.5,60.8,3719.0,27.7,0.4,18739.2,21471.9,0.0,0.000571924101335866
2024-05-02 04:45:00+00:00,2024-05-02 04:50:00+00:00,29209.699999999997,18951.0,0.393991683991684,natural_gas,48100,2024-05-02 04:30:00+00:00,49092.99462890625,4153.6,60.7,3717.9,27.3,0.4,18889.9,21081.0,0.0,0.0005675675675675675
2024-05-02 04:50:00+00:00,2024-05-02 04:55:00+00:00,28862.3,19105.9,0.39881228212996017,natural_gas,47907,2024-05-02 04:30:00+00:00,48822.55741373698,4072.6,61.2,3719.7,60.5,0.5,19044.2,20795.6,0.0,0.001262863464629386
2024-05-02 04:55:00+00:00,2024-05-02 05:00:00+00:00,28687.1,18887.2,0.3975164691768569,natural_gas,47513,2024-05-02 04:30:00+00:00,48552.12019856771,4023.2,61.3,3716.9,86.5,0.5,18825.4,20651.7,0.0,0.0018205543745922169
