interval_start_utc,interval_end_utc,net_load,renewables,renewables_to_load_ratio,load.load,load_forecast.load_forecast,fuel_mix.coal_and_lignite,fuel_mix.hydro,fuel_mix.nuclear,fuel_mix.power_storage,fuel_mix.solar,fuel_mix.wind,fuel_mix.natural_gas,fuel_mix.other,battery_discharge_to_load_ratio
2024-05-25 18:00:00+00:00,2024-05-25 19:00:00+00:00,32932.683333333334,35070.700000000004,0.5169369327239933,67845.833333333333,67329.32330322266,5238.658333333334,157.55,5001.724999999999,97.825,16053.375,18859.775,22863.350000000002,99.89166666666667,0.0014360759412043887
2024-05-25 19:00:00+00:00,2024-05-25 20:00:00+00:00,35539.541666666664,35529.691666666666,0.5010899895009221,70911.916666666667,69853.44130452473,6141.633333333334,157.31666666666666,4995.641666666667,134.69166666666666,15781.333333333334,19591.041666666668,24746.69166666667,99.84166666666665,0.0019042279644997612
2024-05-25 20:00:00+00:00,2024-05-25 21:00:00+00:00,37502.200000000004,35654.29166666667,0.4884319783423397,73002.500000000000,72401.01838938396,6393.066666666667,153.99166666666662,4994.133333333334,262.7,15159.04166666667,20341.258333333335,26299.449999999997,99.90833333333332,0.0035916956026718805
2024-05-25 21:00:00+00:00,2024-05-25 22:00:00+00:00,39952.1,33958.38333333334,0.4604406363547897,73752.583333333333,73842.13752492268,6428.899999999999,157.9,4997.808333333333,319.7416666666666,12995.525,20804.958333333336,28566.399999999994,99.90833333333335,0.004334732981287355
2024-05-25 22:00:00+00:00,2024-05-25 23:00:00+00:00,40975.24166666666,32380.283333333336,0.4423624402356026,73196.583333333333,73402.89599100749,6501.533333333333,158.9416666666667,4998.258333333333,207.48333333333332,11548.383333333333,20672.958333333332,29463.875,99.95,0.0028322243920995437
2024-05-25 23:00:00+00:00,2024-05-26 00:00:00+00:00,41590.89166666667,30174.149999999998,0.4218403084356163,71517.666666666667,71712.15969340007,6648.583333333332,247.37499999999997,4998.833333333334,113.05,9274.216666666665,20652.558333333334,29837.266666666666,99.93333333333334,0.0015853859701910739
2024-05-26 00:00:00+00:00,2024-05-26 01:00:00+00:00,44108.725,25198.833333333332,0.36469792624151326,69044.916666666667,69386.72098032634,6860.191666666667,262.6416666666667,4999.033333333334,463.51666666666665,3756.741666666667,21179.45,31641.44166666667,97.66666666666669,0.006707005636868827
2024-05-26 01:00:00+00:00,2024-05-26 02:00:00+00:00,45587.75,20956.883333333335,0.31576028443730386,66369.250000000000,67096.6317799886,6854.891666666666,175.38333333333333,4999.875,986.3833333333333,229.39166666666662,20552.108333333334,32881.21666666667,76.97500000000001,0.014860189316241534
2024-05-26 02:00:00+00:00,2024-05-26 03:00:00+00:00,43168.23333333333,21685.608333333337,0.335239726979164,64695.833333333333,64909.02689361572,6758.266666666666,158.00833333333333,5000.849999999999,519.8333333333334,0.15,21527.45,31296.09999999999,55.125,0.00801818090325577
2024-05-26 03:00:00+00:00,2024-05-26 04:00:00+00:00,40407.23333333333,21765.94166666667,0.3510149136028137,62017.250000000000,62643.41714223226,6681.583333333335,155.92499999999998,5000.4416666666675,112.56666666666666,0.2583333333333333,21609.75833333333,29100.53333333333,50.44166666666666,0.001820484029326823
