interval_start_utc,interval_end_utc,net_load,renewables,renewables_to_load_ratio,load.load,load_forecast.load_forecast,fuel_mix.coal_and_lignite,fuel_mix.hydro,fuel_mix.nuclear,fuel_mix.power_storage,fuel_mix.solar,fuel_mix.wind,fuel_mix.natural_gas,fuel_mix.other,battery_discharge_to_load_ratio
2024-05-01 21:00:00+00:00,2024-05-01 22:00:00+00:00,28722.78333333333,30055.61666666667,0.51210045561138,58690.500000000000,59812.80778757731,4230.3,87.89999999999999,3710.2333333333336,48.55833333333334,7024.025000000001,22943.69166666667,20668.658333333333,0.0,0.0008294471895198717
2024-05-01 22:00:00+00:00,2024-05-01 23:00:00+00:00,29985.933333333334,28896.71666666667,0.4916937080594592,58769.583333333333,59817.00435129803,4247.650000000001,113.06666666666668,3709.5833333333326,108.44999999999999,5060.05,23723.599999999995,21842.250000000004,0.0,0.0018465980146859255
2024-05-01 23:00:00+00:00,2024-05-02 00:00:00+00:00,31364.433333333338,26907.408333333336,0.46292885911822346,58121.416666666667,58826.28245035807,4844.933333333333,150.425,3709.8750000000005,57.658333333333324,2812.758333333333,23944.224999999995,22533.583333333332,0.0,0.0009915224709977342
2024-05-02 00:00:00+00:00,2024-05-02 01:00:00+00:00,32360.36666666667,24685.766666666666,0.4336284933321388,56922.416666666667,57102.95917002361,5266.075,123.71666666666665,3709.816666666667,279.9666666666667,1110.2916666666667,23451.75833333333,22756.691666666666,0.0,0.0049278252593919596
2024-05-02 01:00:00+00:00,2024-05-02 02:00:00+00:00,35155.125,21505.899999999998,0.38023458630639434,56558.250000000000,56175.33382161459,5751.333333333333,102.77499999999999,3709.808333333334,256.93333333333334,80.58333333333333,21322.541666666668,25135.483333333337,0.0,0.0045332712650475206
2024-05-02 02:00:00+00:00,2024-05-02 03:00:00+00:00,35062.38333333334,19988.600000000002,0.3633434111112553,54990.166666666667,55524.561113993324,5841.541666666665,60.81666666666666,3712.9583333333335,340.1416666666666,0.3333333333333333,19927.45,24943.149999999998,0.0,0.006188854402650226
2024-05-02 03:00:00+00:00,2024-05-02 04:00:00+00:00,34235.325,17979.908333333336,0.34483581875789543,52154.333333333333,53229.51556650797,6001.383333333332,60.900000000000006,3716.633333333333,124.50000000000001,0.45,17918.55833333333,24172.358333333334,0.0,0.0023593025182873165
2024-05-02 04:00:00+00:00,2024-05-02 05:00:00+00:00,30528.524999999994,18554.933333333334,0.3787545983908569,49022.583333333333,50047.46973673502,4538.5166666666655,60.87500000000001,3717.7083333333335,54.375,0.47500000000000003,18493.583333333332,22002.416666666668,0.0,0.001105819432384949
2024-05-02 05:00:00+00:00,2024-05-02 06:00:00+00:00,28143.375,18254.633333333328,0.3939675081809993,46337.166666666667,46790.496547698975,3868.2916666666665,60.84166666666667,3719.3583333333336,45.958333333333336,0.5083333333333334,18193.283333333336,20314.016666666666,0.0,0.0009915486572486252
2024-05-02 06:00:00+00:00,2024-05-02 07:00:00+00:00,28058.283333333336,16491.816666666666,0.3705357526445716,44490.000000000000,44743.34369913737,3795.458333333334,60.099999999999994,3717.4166666666665,45.675000000000004,0.5333333333333332,16431.183333333334,20261.641666666666,0.0,0.0010295773804244002
2024-05-02 07:00:00+00:00,2024-05-02 08:00:00+00:00,29021.70833333334,14332.466666666667,0.3311656693131707,43277.166666666667,43486.80056381226,3988.816666666666,77.00833333333334,3715.4916666666663,54.89166666666666,0.5666666666666665,14254.891666666668,21003.15833333333,0.0,0.0012652802761365155
2024-05-02 08:00:00+00:00,2024-05-02 09:00:00+00:00,28419.508333333342,14324.058333333329,0.3355898159726089,42683.833333333333,42693.27020645142,3797.333333333334,59.73333333333335,3716.9249999999997,3.4,0.6083333333333333,14263.716666666667,20638.066666666666,0.0,7.959161698763406e-05
2024-05-02 09:00:00+00:00,2024-05-02 10:00:00+00:00,29476.46666666667,13485.116666666667,0.3143473924475783,42901.666666666667,42921.4910736084,4033.85,59.916666666666664,3716.5916666666667,12.541666666666666,0.5833333333333333,13424.616666666667,21456.05,0.0,0.0002916083422833326
2024-05-02 10:00:00+00:00,2024-05-02 11:00:00+00:00,31817.683333333334,12818.108333333335,0.28760557224952027,44570.000000000000,44288.36229578654,5244.841666666666,65.79166666666666,3715.533333333333,45.89166666666667,0.6333333333333333,12751.683333333334,22640.449999999997,0.0,0.0010325478948723073
2024-05-02 11:00:00+00:00,2024-05-02 12:00:00+00:00,33395.524999999994,13701.341666666665,0.2915841587300363,46990.916666666667,46734.581759134926,5992.041666666668,105.94999999999997,3711.2250000000004,380.1083333333333,2.0749999999999997,13593.316666666666,23128.19166666667,0.0,0.008100155112196847
2024-05-02 12:00:00+00:00,2024-05-02 13:00:00+00:00,34232.88333333333,13861.65,0.28883223904267413,47991.166666666667,47988.70724232992,6413.291666666667,103.36666666666666,3711.108333333333,337.22499999999997,589.1833333333333,13169.1,23543.475000000002,0.0,0.007031325978446797
2024-05-02 13:00:00+00:00,2024-05-02 14:00:00+00:00,32457.399999999994,16519.399999999998,0.33758595514647266,48900.833333333333,48961.29402923584,5715.224999999999,75.96666666666667,3712.341666666667,90.425,3980.683333333334,12462.75,22862.325,0.0,0.0018550479458133973
2024-05-02 14:00:00+00:00,2024-05-02 15:00:00+00:00,29069.93333333333,21329.65,0.42378464801583887,50321.750000000000,50129.162020365395,4304.658333333332,77.83333333333333,3712.6749999999993,79.875,8470.125,12781.691666666666,21042.774999999998,0.0,0.0015859653548765413
2024-05-02 15:00:00+00:00,2024-05-02 16:00:00+00:00,28732.708333333332,22580.325,0.44061260501304217,51247.583333333333,51555.66962941488,3900.6499999999996,65.45,3711.591666666666,153.49166666666667,11585.616666666663,10929.258333333331,20936.733333333334,0.0,0.002991578813870998
2024-05-02 16:00:00+00:00,2024-05-02 17:00:00+00:00,30700.90833333334,20703.225000000002,0.40337247228284673,51327.833333333333,52189.87201690674,3856.891666666667,76.3,3712.125,146.34166666666667,12407.691666666666,8219.233333333334,22906.66666666666,0.0,0.0028515854001380527
2024-05-02 17:00:00+00:00,2024-05-02 18:00:00+00:00,33560.37500000001,18494.55,0.3557228289297909,51995.000000000000,51884.171043395996,4378.891666666667,59.925000000000004,3712.0750000000003,172.6916666666667,12369.349999999999,6065.2750000000015,25240.858333333334,0.0,0.0033246618229533786
2024-05-02 18:00:00+00:00,2024-05-02 19:00:00+00:00,34050.208333333336,18927.166666666668,0.3576939909734724,52911.750000000000,52945.34046936035,4661.349999999999,65.625,3711.0166666666664,156.20833333333334,13637.983333333335,5223.5583333333325,25401.133333333335,0.0,0.002956539962227676
2024-05-02 19:00:00+00:00,2024-05-02 20:00:00+00:00,34402.35,19290.61666666667,0.35999337268694664,53587.833333333333,53987.02811431885,4338.108333333333,105.13333333333333,3710.2083333333335,166.07500000000005,14096.258333333333,5089.225,26172.358333333326,0.0,0.0031053254885393586
2024-05-02 20:00:00+00:00,2024-05-02 21:00:00+00:00,35688.49999999999,18959.85833333333,0.3475606085435781,54543.000000000000,54592.275342305504,4458.716666666667,105.35833333333333,3710.7833333333333,377.4833333333334,13839.358333333332,5015.141666666667,26921.00833333333,0.0,0.006935238183462623
2024-05-02 21:00:00+00:00,2024-05-02 22:00:00+00:00,35683.68,20532.88333333333,0.36544036940478486,56067.600000000000,55593.298418680824,4650.516666666667,105.61666666666666,3709.8833333333337,260.95833333333337,14144.891666666668,6282.374999999999,26873.766666666663,0.0,0.004644806401331803
2024-05-02 22:00:00+00:00,2024-05-02 23:00:00+00:00,36715.149999999994,20070.583333333332,0.3540971046958792,56680.500000000000,56500.21523793539,5226.325,105.23333333333335,3709.3833333333337,311.9416666666666,12013.541666666666,7951.808333333332,27244.95833333334,0.0,0.005497980962091979
2024-05-02 23:00:00+00:00,2024-05-03 00:00:00+00:00,37834.583333333336,18688.891666666663,0.3313721360917426,56392.583333333333,56184.96747843424,5569.591666666666,130.89166666666668,3709.6,338.4166666666667,8448.550000000001,10109.45,27969.0,0.0,0.005998625631143853
2024-05-03 00:00:00+00:00,2024-05-03 01:00:00+00:00,41568.11666666667,14117.949999999999,0.25407412246998534,55557.666666666667,55919.07652028403,6426.308333333333,128.4,3709.458333333334,747.9416666666666,2820.0249999999996,11169.525,30423.824999999997,0.0,0.013463369361583903
2024-05-03 01:00:00+00:00,2024-05-03 02:00:00+00:00,43027.90833333333,12332.5,0.2231895290836795,55255.083333333333,55505.47992706299,6718.541666666665,105.325,3710.1249999999995,1287.2666666666667,101.88333333333334,12125.291666666666,31059.683333333334,0.0,0.023294983285067513
2024-05-03 02:00:00+00:00,2024-05-03 03:00:00+00:00,41073.49166666667,13153.150000000001,0.24314691609103445,54121.250000000000,54586.92199961344,6484.991666666668,105.39166666666667,3710.3916666666664,596.0333333333334,0.20833333333333334,13047.550000000001,30123.516666666663,0.0,0.010982112435652306
2024-05-03 03:00:00+00:00,2024-05-03 04:00:00+00:00,38167.708333333336,13532.35,0.26240472724414093,51594.583333333333,51933.58419036865,6540.483333333334,105.47500000000001,3711.3249999999994,304.84166666666664,0.4583333333333333,13426.41666666667,27424.41666666666,0.0,0.005887438143258812
2024-05-03 04:00:00+00:00,2024-05-03 05:00:00+00:00,35099.791666666664,13661.691666666666,0.2807726826487128,48659.083333333333,49177.22183481852,5627.425,102.39999999999999,3711.433333333334,113.52500000000002,0.47500000000000003,13558.816666666666,25467.774999999998,0.0,0.0023119887318485814
2024-05-03 05:00:00+00:00,2024-05-03 06:00:00+00:00,34068.05,12335.758333333333,0.2661440293994776,46343.833333333333,46570.497102101646,4964.416666666667,59.974999999999994,3711.9166666666665,68.25833333333334,0.44166666666666665,12275.341666666665,25427.75833333333,0.0,0.0014576326382218427
2024-05-03 06:00:00+00:00,2024-05-03 07:00:00+00:00,33076.941666666666,11451.483333333332,0.2574255487672861,44464.916666666667,45157.45023854574,4569.533333333334,63.508333333333326,3711.808333333333,45.300000000000004,0.5333333333333333,11387.441666666668,24726.94166666667,0.0,0.0010187937157318087
2024-05-03 07:00:00+00:00,2024-05-03 08:00:00+00:00,33939.34166666667,9443.800000000001,0.21800656007430608,43301.833333333333,43663.46883010864,4892.758333333332,81.30833333333332,3711.9750000000004,54.62499999999999,0.4749999999999999,9362.016666666668,25214.0,0.0,0.0012639335725539054
2024-05-03 08:00:00+00:00,2024-05-03 09:00:00+00:00,34405.4,8150.208333333333,0.19180130964513145,42492.250000000000,42851.65169016522,5101.125000000001,63.35833333333334,3711.791666666666,14.483333333333336,0.5666666666666667,8086.283333333333,25492.108333333326,0.0,0.0003418776321870535
2024-05-03 09:00:00+00:00,2024-05-03 10:00:00+00:00,35273.775,7077.016666666666,0.16735215121546243,42287.333333333333,42683.08559926352,5263.475,63.45833333333332,3712.5916666666667,26.833333333333332,0.6249999999999999,7012.933333333333,26108.8,0.0,0.0006350957880280884
2024-05-03 10:00:00+00:00,2024-05-03 11:00:00+00:00,38237.03333333333,5053.024999999999,0.11701013939732169,43226.750000000000,43329.9274597168,6545.058333333333,63.30833333333334,3711.816666666666,97.76666666666667,0.6083333333333333,4989.1083333333345,27713.233333333337,0.0,0.00226465523287835
2024-05-03 11:00:00+00:00,2024-05-03 12:00:00+00:00,40921.774999999994,4232.400000000001,0.09387671212885917,45091.000000000000,44872.87664540609,7065.141666666666,63.175000000000004,3711.6083333333336,654.9250000000001,10.674999999999999,4158.550000000001,29240.816666666666,0.0,0.014520364414924603
2024-05-03 12:00:00+00:00,2024-05-03 13:00:00+00:00,40850.88333333334,5381.125,0.11645437432558335,46168.500000000000,45960.20865122477,6919.549999999999,63.50833333333333,3712.0000000000005,420.22499999999997,1005.1999999999999,4312.416666666666,29537.008333333328,0.0,0.009131621145495527
2024-05-03 13:00:00+00:00,2024-05-03 14:00:00+00:00,38595.425,8980.983333333332,0.18890547886049655,47494.916666666667,47178.56298828125,6645.95,81.49166666666666,3712.158333333334,108.86666666666667,4951.583333333333,3947.9083333333333,27976.433333333338,0.0,0.002287721927297285
2024-05-03 14:00:00+00:00,2024-05-03 15:00:00+00:00,36879.59166666667,12222.866666666667,0.24928527451013197,49021.166666666667,48495.36363220215,6214.708333333335,81.29166666666667,3712.3166666666657,187.13333333333335,8014.941666666667,4126.633333333334,26776.041666666668,0.0,0.003807899184544537
2024-05-03 15:00:00+00:00,2024-05-03 16:00:00+00:00,37241.53333333333,13620.308333333332,0.26813715249080355,50781.333333333333,50045.53304799398,6255.783333333333,80.50833333333334,3712.2583333333337,140.1,9380.9,4158.9,27178.16666666666,0.0,0.002770778708123159
2024-05-03 16:00:00+00:00,2024-05-03 17:00:00+00:00,36956.958333333336,15681.191666666666,0.29826596466116434,52560.750000000000,51942.01689147949,5817.541666666667,77.39999999999999,3712.2333333333336,248.7166666666667,11171.583333333334,4432.208333333333,27221.449999999997,0.0,0.004722437190641694
2024-05-03 17:00:00+00:00,2024-05-03 18:00:00+00:00,35264.10833333334,18751.033333333336,0.34739141897641185,53952.333333333333,53852.82169087728,4882.483333333334,62.80833333333333,3711.75,299.1333333333333,12688.616666666667,5999.608333333334,26342.850000000002,0.0,0.005547672710661709
2024-05-03 18:00:00+00:00,2024-05-03 19:00:00+00:00,33461.85,22122.441666666666,0.39836314997052447,55519.333333333333,55173.13665262858,4423.941666666667,64.95833333333334,3712.5916666666667,177.5333333333333,13672.749999999998,8384.733333333334,25108.28333333333,0.0,0.0032092173327054993
2024-05-03 19:00:00+00:00,2024-05-03 20:00:00+00:00,30761.86666666667,25867.21666666667,0.4572682236745551,56566.833333333333,56518.88812510172,4281.791666666667,62.25000000000001,3714.9666666666667,36.550000000000004,13586.191666666666,12218.775,22685.941666666666,0.0,0.0006454967195953604
2024-05-03 20:00:00+00:00,2024-05-03 21:00:00+00:00,28485.433333333334,27826.05833333333,0.494693353548334,56249.000000000000,57179.05764007568,4273.016666666666,62.491666666666674,3714.516666666666,239.24166666666667,11249.133333333333,16514.43333333333,20110.11666666667,0.0,0.004251972373835927
2024-05-03 21:00:00+00:00,2024-05-03 22:00:00+00:00,28411.508333333335,28691.941666666666,0.5029489555683201,57040.666666666667,56290.08622233073,4285.266666666666,62.78333333333333,3715.0583333333325,126.53333333333332,9558.516666666668,19070.641666666666,20138.333333333332,0.0,0.0022325180219870226
2024-05-03 22:00:00+00:00,2024-05-03 23:00:00+00:00,28431.166666666668,29279.241666666665,0.5079006852144162,57647.166666666667,56735.68155670165,4282.783333333334,63.24166666666667,3715.1999999999994,155.04166666666669,7593.383333333332,21622.61666666667,20124.275,0.0,0.0026894418767111103
2024-05-03 23:00:00+00:00,2024-05-04 00:00:00+00:00,28661.925000000007,27858.058333333338,0.4933316799461509,56456.833333333333,56768.533409118645,4283.166666666667,63.150000000000006,3715.15,114.39166666666667,4906.316666666667,22888.591666666664,20295.358333333334,0.0,0.002026863721379398
2024-05-04 00:00:00+00:00,2024-05-04 01:00:00+00:00,29565.266666666666,25210.975000000002,0.46109412068514527,54665.666666666667,55350.73220062255,4313.616666666667,110.57499999999999,3714.541666666666,315.7916666666667,1538.3083333333334,23562.09166666667,20926.658333333336,0.0,0.005792935367339134
2024-05-04 01:00:00+00:00,2024-05-04 02:00:00+00:00,29976.158333333336,24357.625,0.44881698788945107,54270.416666666667,54075.85118611654,4278.666666666667,63.36666666666665,3714.8249999999994,297.525,83.0,24211.25833333333,21529.016666666666,0.0,0.005481310346093595
2024-05-04 02:00:00+00:00,2024-05-04 03:00:00+00:00,28966.341666666664,23973.641666666663,0.45337195178852213,52876.333333333333,53464.841466267906,4183.883333333333,63.65,3715.308333333333,99.25833333333334,0.5416666666666666,23909.449999999997,21006.483333333334,0.0,0.001879506797779043
2024-05-04 03:00:00+00:00,2024-05-04 04:00:00+00:00,27422.175,23287.316666666662,0.45984779452401625,50646.083333333333,50788.06374104818,3988.508333333333,63.40833333333333,3717.725,150.85,0.6666666666666669,23223.241666666665,19561.175,0.0,0.002964448590261824
2024-05-04 04:00:00+00:00,2024-05-04 05:00:00+00:00,24720.216666666664,23361.275000000005,0.4866436108893548,48017.750000000000,48279.9782409668,3994.9166666666674,63.74166666666665,3718.2250000000004,113.85000000000001,0.5750000000000001,23296.95833333333,16962.999999999996,0.0,0.0023798460311192575
2024-05-04 05:00:00+00:00,2024-05-04 06:00:00+00:00,22027.158333333336,23731.28333333333,0.5194232461873037,45694.583333333333,45795.71264139811,3912.7749999999996,63.85833333333334,3718.1333333333328,57.49166666666667,0.6583333333333333,23666.766666666663,14484.916666666666,0.0,0.001265461078901346
2024-05-04 06:00:00+00:00,2024-05-04 07:00:00+00:00,21045.508333333335,22864.75,0.5214156769082674,43846.833333333333,44079.43332672119,3734.7833333333333,63.425000000000004,3716.8916666666664,35.56666666666666,0.3999999999999999,22800.925000000003,13605.275000000001,0.0,0.0008231868867769011
2024-05-04 07:00:00+00:00,2024-05-04 08:00:00+00:00,20779.400000000005,21419.041666666668,0.5084807352333662,42118.750000000000,42692.43252944946,3435.2999999999997,79.69166666666668,3715.3500000000004,40.61666666666667,0.4416666666666667,21338.908333333336,13651.241666666667,0.0,0.000963948532074559
2024-05-04 08:00:00+00:00,2024-05-04 09:00:00+00:00,21818.966666666664,19441.191666666666,0.4718402770849374,41197.416666666667,41215.07395935058,3499.933333333334,62.74166666666665,3715.016666666667,8.691666666666666,0.36666666666666664,19378.083333333336,14564.308333333332,0.0,0.0002109839607661497
2024-05-04 09:00:00+00:00,2024-05-04 10:00:00+00:00,22732.19166666667,18091.308333333338,0.4438093132884515,40760.666666666667,40912.77931340536,3570.25,62.83333333333332,3715.8416666666667,22.0,0.43333333333333335,18028.041666666668,15427.216666666667,0.0,0.0005395463380258146
2024-05-04 10:00:00+00:00,2024-05-04 11:00:00+00:00,24131.533333333336,16839.966666666664,0.4117228432303031,40908.583333333333,41046.451899210624,3773.2833333333333,62.91666666666666,3715.524999999999,88.25833333333333,0.4083333333333334,16776.641666666666,16590.050000000003,0.0,0.002155076240740642
2024-05-04 11:00:00+00:00,2024-05-04 12:00:00+00:00,27070.533333333336,14760.25,0.3534123475318385,41768.000000000000,41604.389569600426,3967.933333333334,62.78333333333334,3716.7583333333337,221.35833333333335,18.908333333333335,14678.558333333336,19066.108333333334,0.0,0.005302718410100411
2024-05-04 12:00:00+00:00,2024-05-04 13:00:00+00:00,27979.499999999996,14722.316666666666,0.34517965689882685,42637.833333333333,42595.11163838705,3990.3250000000003,63.98333333333335,3716.216666666667,248.6583333333334,1215.0249999999999,13443.308333333329,19986.833333333336,0.0,0.005848658905610608
2024-05-04 13:00:00+00:00,2024-05-04 14:00:00+00:00,27380.833333333332,17302.808333333334,0.3878224437568009,44603.083333333333,44369.28521219889,4065.716666666667,80.55833333333332,3716.283333333333,142.225,4699.633333333332,12522.616666666667,19417.941666666662,0.0,0.0031843177778213614
2024-05-04 14:00:00+00:00,2024-05-04 15:00:00+00:00,28089.483333333326,18977.8,0.4036664833941323,46987.083333333333,46690.62172190348,4212.816666666667,80.2,3717.108333333333,54.291666666666664,7326.958333333333,11570.641666666668,20086.908333333333,0.0,0.0011545134937753561
2024-05-04 15:00:00+00:00,2024-05-04 16:00:00+00:00,26587.499999999996,22647.216666666664,0.46086140423820804,49126.583333333333,48831.35176595052,4144.6,108.13333333333334,3716.4500000000003,153.7416666666667,9810.999999999998,12728.083333333334,18490.55,0.0,0.0031340687890182573
2024-05-04 16:00:00+00:00,2024-05-04 17:00:00+00:00,27231.808333333334,23854.208333333332,0.46812155240291764,50961.916666666667,50801.19945780436,3999.941666666667,124.10000000000001,3716.116666666667,113.89999999999999,11165.324999999999,12564.783333333333,19305.30833333333,0.0,0.00223169143048581
2024-05-04 17:00:00+00:00,2024-05-04 18:00:00+00:00,27573.358333333337,25031.891666666663,0.4768175559125807,52494.500000000000,52459.42514038086,4021.466666666666,110.75,3715.3750000000005,117.79166666666667,11782.525,13138.616666666667,19669.108333333334,0.0,0.0022441555774223207
2024-05-04 18:00:00+00:00,2024-05-04 19:00:00+00:00,27719.908333333336,26457.283333333336,0.4892835645783922,54070.500000000000,53808.53510284424,4009.8833333333328,106.69166666666666,3716.4750000000004,73.55833333333334,12131.1,14219.491666666667,19872.824999999997,0.0,0.001356834008242181
2024-05-04 19:00:00+00:00,2024-05-04 20:00:00+00:00,29262.483333333334,25938.791666666668,0.4706190941608581,55122.000000000000,55272.50303904217,4040.616666666667,79.27499999999999,3714.966666666667,91.1083333333333,10843.591666666667,15015.925000000001,21401.650000000005,0.0,0.0016555758896677657
2024-05-04 20:00:00+00:00,2024-05-04 21:00:00+00:00,31422.95,24387.591666666664,0.43749175504711824,55748.250000000000,55765.58532969157,4383.458333333333,62.291666666666664,3714.1166666666663,96.86666666666667,8691.266666666666,15634.033333333333,23228.175,0.0,0.0017417688067495227
2024-05-04 21:00:00+00:00,2024-05-04 22:00:00+00:00,31884.533333333336,23874.400000000005,0.42865051852432146,55696.500000000000,55802.741635640465,4328.249999999999,62.43333333333333,3714.5083333333328,66.31666666666666,6989.949999999998,16822.016666666666,23748.78333333333,0.0,0.0011918371988336662
2024-05-04 22:00:00+00:00,2024-05-04 23:00:00+00:00,33424.56666666667,21683.341666666667,0.39385980976374874,55045.250000000000,55051.23705546061,4424.983333333333,62.65833333333333,3714.0500000000006,177.1916666666667,5281.375,16339.308333333332,25080.61666666667,0.0,0.0032317661475180864
2024-05-04 23:00:00+00:00,2024-05-05 00:00:00+00:00,34315.36666666667,19620.2,0.3643488035002591,53845.083333333333,53645.492248535156,4654.116666666668,90.48333333333335,3714.491666666667,153.6916666666667,2925.766666666667,16603.949999999997,25657.391666666663,0.0,0.002857336021511674
2024-05-05 00:00:00+00:00,2024-05-05 01:00:00+00:00,35951.925,16532.25,0.3155073589253506,52376.833333333333,52721.06488545736,5217.250000000001,107.34166666666668,3713.816666666666,599.4833333333333,809.7166666666666,15615.191666666668,26209.874999999996,0.0,0.011467524457871983
2024-05-05 01:00:00+00:00,2024-05-05 02:00:00+00:00,37381.45,14832.483333333335,0.2846289322011679,52108.833333333333,52016.17521158854,6080.908333333333,105.09999999999998,3713.6083333333336,386.0249999999999,35.11666666666667,14692.266666666668,27062.858333333334,0.0,0.007407054586491699
2024-05-05 02:00:00+00:00,2024-05-05 03:00:00+00:00,36746.424999999996,14591.475,0.2845987434305705,51263.666666666667,51398.61356862387,6157.166666666668,74.23333333333333,3713.6166666666663,221.7166666666667,0.008333333333333333,14517.233333333332,26649.58333333334,0.0,0.00432698598521987
2024-05-05 03:00:00+00:00,2024-05-05 04:00:00+00:00,35023.09166666667,14696.566666666666,0.2960638678115473,49659.000000000000,49859.90803654989,5515.266666666666,60.65833333333334,3714.6666666666665,60.96666666666667,0.6916666666666669,14635.216666666667,25919.475000000002,0.0,0.0012307678704574765
2024-05-05 04:00:00+00:00,2024-05-05 05:00:00+00:00,31767.0,15604.833333333334,0.3300825559394928,47311.416666666667,47840.69119771322,4327.583333333333,60.41666666666668,3714.741666666667,38.708333333333336,0.36666666666666664,15544.050000000001,23820.091666666664,0.0,0.0008128642051753839
